Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code
beautiful-fita-bag-1,,,,,,,,xs,,violet,,partex,"",0,shopify,12,deny,manual,80.00,100.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
beautiful-fita-bag-1,,,,,,,,xs,,violet,,wood,"",0,shopify,12,deny,manual,80.00,100.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
beautiful-fita-bag-1,,,,,,,,xs,,violet,,glass,"",0,shopify,12,deny,manual,80.00,100.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
glass-table,Laptop carry bag,"<p>[new_products]300[/new_products]</p>
<p>It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution.</p>
[short_description]
<p>It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution.</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",brothers,table,"L, M, ml, X, xl, xs",true,Size,xl,,,,,11253201,0,,0,deny,manual,100.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/14_e1172fce-ea0d-46ec-93c3-37fd7a28e13c.jpg?v=1505734150,1,,false,,,,,,,,,,,,,,,,,kg,
glass-table,,,,,,,,ml,,,,,11253202,0,,1,deny,manual,100.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/16_1c09dc8b-99bd-401d-99d6-e61cd7d08e87.jpg?v=1505734155,2,,,,,,,,,,,,,,,,,,,kg,
glass-table,,,,,,,,xs,,,,,11253203,0,,1,deny,manual,100.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/18_0bc2fb18-d97b-472a-9642-c0ac6ad0a730.jpg?v=1505734158,3,,,,,,,,,,,,,,,,,,,kg,
glass-table,,,,,,,,X,,,,,11253204,0,,1,deny,manual,100.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/19_6ad8c888-bffb-4a43-8aac-08aba3262c7d.jpg?v=1505734159,4,,,,,,,,,,,,,,,,,,,kg,
glass-table,,,,,,,,L,,,,,11253205,0,,1,deny,manual,100.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/20.jpg?v=1505734162,5,,,,,,,,,,,,,,,,,,,kg,
glass-table,,,,,,,,M,,,,,11253206,0,,1,deny,manual,100.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/21.jpg?v=1505734165,6,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,dummy Product title,"<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[short_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",rokomari,watch,"black, brown, cyan, gold, ml, partex, steel, wood, xl, xs",true,Size,xl,Color,black,Material,partex,11253501,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,https://cdn.shopify.com/s/files/1/2300/9895/products/12_33c6ffea-3735-41d9-87ce-2ed0ca2f920d.jpg?v=1505734024,1,,false,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xl,,black,,wood,11253502,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xl,,black,,steel,11253503,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xl,,brown,,partex,11253504,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xl,,brown,,wood,11253505,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xl,,brown,,steel,11253506,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xl,,cyan,,partex,11253507,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xl,,cyan,,wood,11253508,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xl,,cyan,,steel,11253509,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xl,,gold,,partex,11253510,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xl,,gold,,wood,11253511,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xl,,gold,,steel,11253512,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,ml,,black,,partex,11253513,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,ml,,black,,wood,11253514,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,ml,,black,,steel,11253515,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,ml,,brown,,partex,11253516,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,ml,,brown,,wood,11253517,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,ml,,brown,,steel,11253518,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,ml,,cyan,,partex,11253519,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,ml,,cyan,,wood,11253520,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,ml,,cyan,,steel,11253521,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,ml,,gold,,partex,11253522,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,ml,,gold,,wood,11253523,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,ml,,gold,,steel,11253524,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xs,,black,,partex,11253525,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xs,,black,,wood,11253526,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xs,,black,,steel,11253527,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xs,,brown,,partex,11253528,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xs,,brown,,wood,11253529,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xs,,brown,,steel,11253530,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xs,,cyan,,partex,11253531,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xs,,cyan,,wood,11253532,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xs,,cyan,,steel,11253533,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xs,,gold,,partex,11253534,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xs,,gold,,wood,11253535,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-title,,,,,,,,xs,,gold,,steel,11253536,0,shopify,12,deny,manual,120.00,150.00,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-3,dummy Product name,"<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[short_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[/short_description] [product_description]
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[/product_description]",brothers,box,"gold, gray, L, M, magenta, orange, X",true,Size,X,Color,gold,,,"",0,shopify,5,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/11..jpg?v=1505733994,1,,false,,,,,,,,,,,,,,,,,kg,
dummy-product-name-3,,,,,,,,X,,gray,,,"",0,shopify,5,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/12_8cfe1340-2b18-4fd9-9268-c5c6787af836.jpg?v=1505733995,2,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-3,,,,,,,,X,,magenta,,,"",0,shopify,5,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/14_27cf989f-7a9e-437c-b7b9-c15f20e21574.jpg?v=1505733995,3,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-3,,,,,,,,X,,orange,,,"",0,shopify,5,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/16_ed1e789e-1972-4c3e-a99d-05dccc135601.jpg?v=1505733997,4,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-3,,,,,,,,L,,gold,,,"",0,shopify,5,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/18_0d61ccee-8005-4934-ba96-b34a6d5b4bca.jpg?v=1505733998,5,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-3,,,,,,,,L,,gray,,,"",0,shopify,5,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/19.jpg?v=1505733999,6,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-3,,,,,,,,L,,magenta,,,"",0,shopify,5,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-3,,,,,,,,L,,orange,,,"",0,shopify,5,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-3,,,,,,,,M,,gold,,,"",0,shopify,5,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-3,,,,,,,,M,,gray,,,"",0,shopify,5,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-3,,,,,,,,M,,magenta,,,"",0,shopify,5,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-3,,,,,,,,M,,orange,,,"",0,shopify,5,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,dummy Product name,"<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[short_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",navana,assorted,"black, brown, cyan, glass, gold, gray, L, M, steel, wood, X",true,Size,X,Color,black,Material,wood,11253201,0,shopify,11,deny,manual,80.00,,true,true,UPC,https://cdn.shopify.com/s/files/1/2300/9895/products/8_0adf1b0c-d17a-4b7a-8c14-e8be91fc6a24.jpg?v=1505733930,1,,false,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,X,,black,,glass,11253202,0,shopify,12,deny,manual,80.00,,true,true,UPC,https://cdn.shopify.com/s/files/1/2300/9895/products/11._96ce5ed9-2d3f-417b-adec-ee558934b85c.jpg?v=1505733931,2,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,X,,black,,steel,11253203,0,shopify,12,deny,manual,80.00,,true,true,UPC,https://cdn.shopify.com/s/files/1/2300/9895/products/12_0a1b787b-6eee-45be-9c6c-bd45e707ae28.jpg?v=1505733932,3,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,X,,brown,,wood,11253204,0,shopify,12,deny,manual,80.00,,true,true,UPC,https://cdn.shopify.com/s/files/1/2300/9895/products/14_3a2ef985-8396-454a-acf3-b826cabe5e01.jpg?v=1505733933,4,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,X,,brown,,glass,11253205,0,shopify,12,deny,manual,80.00,,true,true,UPC,https://cdn.shopify.com/s/files/1/2300/9895/products/16_bf4c4449-6934-4a1f-b058-cbff10719f25.jpg?v=1505733934,5,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,X,,brown,,steel,11253206,0,shopify,12,deny,manual,80.00,,true,true,UPC,https://cdn.shopify.com/s/files/1/2300/9895/products/18_7d704ecf-a9f3-42f4-ab82-23fcad24c98c.jpg?v=1505733935,6,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,X,,cyan,,wood,11253207,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,X,,cyan,,glass,11253208,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,X,,cyan,,steel,11253209,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,X,,gold,,wood,11253210,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,X,,gold,,glass,11253211,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,X,,gold,,steel,11253212,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,X,,gray,,wood,11253213,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,X,,gray,,glass,11253214,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,X,,gray,,steel,11253215,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,black,,wood,11253216,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,black,,glass,11253217,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,black,,steel,11253218,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,brown,,wood,11253219,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,brown,,glass,11253220,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,brown,,steel,11253221,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,cyan,,wood,11253222,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,cyan,,glass,11253223,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,cyan,,steel,11253224,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,gold,,wood,11253225,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,gold,,glass,11253226,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,gold,,steel,11253227,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,gray,,wood,11253228,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,gray,,glass,11253229,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,L,,gray,,steel,11253230,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,black,,wood,11253231,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,black,,glass,11253232,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,black,,steel,11253233,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,brown,,wood,11253234,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,brown,,glass,11253235,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,brown,,steel,11253236,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,cyan,,wood,11253237,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,cyan,,glass,11253238,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,cyan,,steel,11253239,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,gold,,wood,11253240,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,gold,,glass,11253241,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,gold,,steel,11253242,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,gray,,wood,11253243,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,gray,,glass,11253244,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-2,,,,,,,,M,,gray,,steel,11253245,0,shopify,12,deny,manual,80.00,,true,true,UPC,,,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,dummy Product name,"[short_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[/short_description] [product_description]
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[/product_description]",hatil,assorted,"blue, green, L, M, ml, red, white, X, xl, xs, yellow",true,Size,xl,Color,red,,,11253101,0,shopify,8,deny,manual,79.00,82.00,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/6_38336f71-3f98-4cdf-90a2-01fee66c0014.jpg?v=1505733861,1,,false,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,xl,,green,,,11253102,0,shopify,8,deny,manual,79.00,82.00,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/8_0f1f84e6-1557-4847-ab29-d3d05171f282.jpg?v=1505733862,2,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,xl,,blue,,,11253103,0,shopify,8,deny,manual,79.00,82.00,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/11._e16c602c-c453-4804-82fa-a0406e5e6b25.jpg?v=1505733863,3,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,xl,,white,,,11253104,0,shopify,8,deny,manual,79.00,82.00,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/12_7acc948e-56bd-496b-a7e7-6ae8f276c6b7.jpg?v=1505733863,4,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,xl,,yellow,,,11253105,0,shopify,8,deny,manual,79.00,82.00,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/14_81cb0803-b279-4f75-8d43-1ec0637d340f.jpg?v=1505733864,5,,,,,,,,,,,,,,,,,,,kg,
dummy-product-name-1,,,,,,,,ml,,red,,,11253106,0,shopify,8,deny,manual,79.00,82.00,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/16_c8bb2e12-e24b-4d00-bb9e-e334dd9dc3ad.jpg?v=1505733865,6,,,,,,,,,,,,,,,,,,,kg,
